Stars,Comments,sentiments,positive,negative
4,Quick easy read and an amazing one I must say . It's definitely not a book where you will learn something new instead a book that makes you realize what you can do and are capable of.,4
4,It's an excellent book. Highlights and sums up the essence of all important aspects of life.,4
5,Loved the format of the book. You can literally open any page and it will make sense .,5
4,Practical nuggets of wisdom across different facets of life. Insightful book,4
5,What a fantastic book. I can see why everyone from Bill Gates to Barack Obama was raving about it.,5
5,"This book had changed my life, the way I think, the way I precept the world. I think it should be an obligatory book for everyone on this planet.",5
5,"I recommend  this remarkable  tome to all sapiens , this  will  answer  a lot  of  questions  to you , I recommend  this informative  book  to all Humankinds",5
5,An excellent foundation to stimulate an interest and to go on and explore different aspects of anthropology. It was bought for me by my Son.  He told me that Bill Gates ranked this book in his top 10 best reads. I would rank it in my top 3!,5
5,"This is one of the most well written, engaging and information dense books I have ever read.",5
5,"The book is truly exceptional. The author has covered almost all aspects of human history like biology, theism, beliefs, capitalism, nationalism etc",5
5,"The best book I’ve ever read ! I was never interested in reading history book, but the way this book is written is amazing.",5
5,Absolutely fantastic book.  A big thank you to professor Harari   Full of insights and important information from start to finish.,5
5,"Beginner's guide to sociobiology. And since I am a complete beginner, perfect for me.",5
3,Nothing new! Everything I read in this book to some extent I learned at the anthropology courses taught by academician Balaceanu-Stolnici.,3
5,"Fantastic. Absolutely sublime. I don't think I've ever read a book with such grand scope, or a book that promises to cover so much and actually delivers.",5
5,"This is one of those rare books which is superbly written, intelligent and mind-altering. I am convinced by this author's arguments and my view of the human condition has changed permanently.",5
2,If you have an academic background in linguistics / cognitive science / anthropology / sociology: don't waste your time reading this book.,2
4,"This is a hugely ambitious book; it takes a very broad approach, condensing huge topics into short chapters in an attempt to provide a basis for the development of our entire species.",4
5,I recommend this book to anyone who is curious about why everything is in the way they are today. It helped to improve my world view drastically.,5
4,One of the best books I've come through. Harari has compiled our history and the history of our world in a neat and orderly manner.,4
4,It's really a masterpiece and a feat by Noah. He has put together all history of human kind in a less than 500 pages book.,4
3,"Sapiens is one of the most interesting books I have ever read. It helped my think about why I believe what I do, and deconstruct.",3
1,It feels like one big virtue signal to how primitive ancient people were compared to how contemporary people live now.,1
5,Congratulations to Yuval Novah Harai for his book Sapiens and Thanks to bring us with a breathtaking journey of human history.,5
2,"Sapiens presented some good ideas. Unfortunately, the stream of ideas are often flawed with facts that are untrue. That really gets me. Don’t state a lie to sell a book.",2
4,The book is only excellent if you want to know how humankind began it's journey.,4
3,"Very interesting read, but for all the author’s criticisims, Sapiens is by as far as from the earth to the Sun the most successful creature nature has ever created.",3
4,"Great book overall, but as a christian there are certain parts I found offensive to my beliefs.",4
5,"This is an excellent book about the history of humans, covering all aspects; evolution, anthropology, geography, psychology, religion, ideologies, and the future of humans.",5
3,"The book is perfect , story if perfect but just by reading this book i can tell the author is racist and hates everything about India , so id rather give it 3 stars .",3
4,"The story is very good and excellent but there are some spelling mistakes,but not much.worth to buy.",4
5,The story was fascinating as it floats around to find the happy ending .will me carvern change will Mary be able to re grow and more,5
2,I gave it a 2 star because the story of the book is very boring and the character of this story are also very awkward type. The worst thing about this book is that it strech the things for no reason and there are no twist in the story.,2
3,Paper quality need to improve.,3
4,Best book for kids and teenagers.,4
5,Now I have never started to read this book but I saw so many reviews of this book on utube and that were all good reviews so now I am expecting I will be must love this book.,5
5,Well good story. Book was good well packed and pages are all good helpful i f someone want to increase their reading skills.,5
2,Not Good to read,2
5,Its a very nice book to read and the story is getting intesting in each chanpter and you should read if you love mysteries.,5
4,The book is fun and child friendly.,4
1,It is too boring to read. I have already read 9 chapters but could not find anything interesting. I just bought this book since it has very good rating in amazon. It's my mistake to buy this book.,1
1,"I bought it for my 10 year old daughter and at first page she found the word gay and asked its meaning. I didn't read the book, but I must say that there must be some reader maturity level indication like the movies rating.",1
1,This is very negative book. The story talk very negative about india from 18th century. Please do not weast money to buy this get into drepession mode.,1
4,It's an old version book with ancient English accent I can tell... Good one to read for relaxation.,4
5,I truly love this book. The story of the book is awesome.,5
4,The book is fun and child friendly.,4
5,"For those who are always in love with fairy tales and adventures, I will really suggest this. And how the world changes with our attitude is clearly drawn here. One of my favorites..",5
5,"One can't stop reading. The best to read @ lockdown with elaborate descriptions of nature , specifically of a secret garden. It can take the readers back to their childhood days.",5
5,It was a great book! Would definitely recommend you if you like to read some wonderful non fiction,5
4,Bought for my teenager. He liked it.,4
5,"It is awesome book for kids . If you like fairy tale stories, this book is highly recommend .",5
5,What a wonderful book! It has a story seeming dead at first but trust the book and just read it. The Ending is Amazing...,5
5,A beautifully written masterpiece and an amazing classic . it follows a journey of becoming what you never thought to be. A must read ,5
5,I love this book . It too good for kids and teenager .,5
4,Good book but some parts are boring.,4
5,I liked this book very much because it says about our real life experience.,5
5,A good book to read for a person who is people pleaser and finds difficulty for saying No.,5
5,Definitely written in context of corporate.,5
4,Good.,4
4,Really liked the book.,4
4,The author has mentioned all the strategies wth real life examples.,4
5,I really liked the strategy of declining one's request with poise.,5
4,"All people pleasers, please spare some time to read this.",4
4,Few of the lines were amazing.,4
3,"The author could have done better, similar examples for all chapters doesn't make sense.",3
3,Books is good for those who want to start saying no.,3
4,"It is concise, informative and succeeds in delivering its message.",4
2,It one time read for professionals.,2
4,This book reprogrammed my brain.,4
2,I'm not happy but nice read.,2
3,I enjoyed reading the book.,3
4,Such a great thoughts and life lessons.,4
4,I liked how short this was.,4
4,Content is really good.,4
4,It was a quick read and a real eye-opener.,4
3,"The book is simple, relatable and very practical.",3
4,Crisp and easy to understnad the topics.,4
3,All smoke and nothing solid.,3
4,Very good book for managing your time effectively.,4
4,"Well explained. And, really helpful.",4
4,Some practices are good. You can skip some of the sections but in a nutshell a good book to read.,4
5,"Simple, short and to the point...will break old you and make new you....must read and implement in everyine’s life.Go on read",5
5,Everything is explained very clearly,5
5,Wake up at victory hour and become victorious.,5
5,Amazing book. Helped me to prioritise my task and get things done. Waking up early And feel the morning vive is awesome. If you procastinate it will help you to take action and wake up early.,5
5,Beautifully explained how to overcome the negatives and focus on achieving a great disciplined and a high standard lifestyle!!! Truly motivating.,5
4,Message can be conveyed in half the number of pages.,4
4,"After reading this book, you found change in your daily routine. It's change your morning habits. The 20/20/20 formula is good.",4
4,I hated the slow pace story! So detailed! Frustrating!,4
4,This book will give you a great perspective on making your life worthwhile. I highly recommend you all to read this book.,4
3,One time read. Good concept but too much elobrated. Could have been reduced to half of the volume.,3
3,It's good but a bit too explanative. The content and the way it starts out is nice.,3
3,"Thanks for Robin sharma for writing such a great book . But the quality of papers are very bad, disappointed with quality of book.",3
3,You have to keep disctionary with u. Inspirational book .. very nice,3
2,10% of the book has value. Rest 90% seems like a filmy Bollywood story .,2
2,It is a self help book but i felt like the points are repeated so many times and at some point i got bored.you need a lot of patience to read this.,2
2,A self help book should be succinct and not have hundreds of pages with a boring story. Unfortunately this book does the latter.,2
2,An average book. Very boring. The only important and interesting stuff comes in the last 100 pages of the story. From chapter 11... Any chapter before 11 is just waste of time.,2
2,Misleading search results lead to buying journal in place of book.,2
1,too much boring book. useless story,1
1,"Book is very bore in reading no real life examples...only presentation of cloths and surrounding...what artist wear The SUV , the airplane etc .",1
1,Hard to keep you bound and finish. It’s more like a fiction with uninteresting characters with no research backed theories.,1
3,I believe few things in the book is unnecessary streched. It could have been shorten and to the point.,3
3,"I gave this 3 stars not because of the content but because of the printing quality, guys check it once you receive the book.",3
3,"Okay, at the middle of the book got bored and finally did not complete , but message was good and understood",3
1,Horrible quality of book. Got delivered yesterday and within a day the pages are coming off! Dont buy.,1
5,Nice content and improves quality of life.,5
4,Good book should read it.,4
4,Ideal for children.,4
4,The book gives a practival way to achieve riches.,4
4,Good book. I recommend this to every entrepreneur.,4
3,The perspective is great.,3
3,Amazing experience.,3
3,Worth reading.,3
4,Must buy no doubt.,4
5,A guide to our inner engineering.,5
5,This one book everyone need to read.,5
4,"I love this, life changing experience.",4
3,Good but average book.,3
3,Superb book for changing mindset.,3
4,It's very nicely written.,4
2,Think and grow rich totally waste of time.,2
3,Amazing book.,3
4,"This is a good book, but could have been better.",4
4,This was truly inspiring.,4
4,A great book to read and get inspiration.,4
4,Everyone should read who is getting trouble mentally it will answers all your negative thoughts.,4
3,This is by far one of the best book written on how to succeed in life.,3
3,I am not a money minded person this books will be useful for them.,3
2,Must be a good option but not for all.,2
4,This book will must change life of the person.,4
3,It's a good read but little bit slow in the beginning.,3
1,Content in book is good but difficult to understand. I don't liked the book.,1
3,Good book.,3
4,The product is really good with cover printing and packaging.,4
4,A very good book for young generation kids to deals with their failures.,4
4,Good one and budget friendly with full of realistic thoughts. The more you read the  more a thought becomes clear to you.,4
4,"Just started reading looks good, contents and wordings are easy to understand.",4
5,I read it complete and can surely say it is a very good motivational book. Amazon delivered in very good condition.,5
5,This is one of the best self help books. Every one must own a copy.,5
5,A must-read book for everyone who know how to read. Life is definitely not the same before and after reading this book.,5
5,This is often my favourite and continues to be in my top reading list.,5
5,I liked it very much you must read it.,5
5,"Superb book, simple and effective tricks. Must read, for those who wants to heal self and others through simple mindpower technics.",5
5,Good read. Could definitely be a life changing book. Grateful to know hoe powerful our subconscious mind is working. Amazing.,5
5,"Wonderful book, worth buying.",5
5,Just what you will ever want to know about life and success is all in here.,5
4,Book that boost your life.,4
5,"Mindful, thoughtful, and mindful writ up. If you genuinely, wholeheartedly adapt the techniques outlined in this book, then definitely it will create wonders and change your life.",5
5,A good book to have in personal library.,5
5,That will change your life always invest in book like this. Amazing book go for it.,5
3,Book is no doubt very good but i got a little damaged book that hurts.,3
3,Page quality of this book is not good. This is the first time that I am disappoint.,3
2,This book is not for beginners some of the vocabulary is very hard to understand and i don't like the Book much . I don't recommend this .,2
2,"I liked the idealogy of Joseph Murphy , but it was boring that he wrote the same statement with different examples and in different fields such as money and life.",2
2,"Pages feel like rough paper, hard, after replacement same quality book recieved.",2
2,"It is more like a religious book (with words like prayer, priest, church) than a motivational one.",2
1,It a not a special book. Just with basic know and thoughts about subconscious mind.,1
1,Entire book revolves around two things conscious mind and subconscious mind with different examples.,1
1,Most over imagination and complete materialistic view . So what is necessary of subconscious and do hard get materialistic happiness.,1
